,open,high,low,close,volume,symbol,date,ema20,ema50,ema200,ema20_ema50,ema50_ema200,ema20_price,ema50_price,ema200_price,rsi,atr,vol_by_avg_vol,price_change_pct,high_low_pct,close_position_in_range,gap_pct,fib_pivot_distance_pct,fib_r1_distance_pct,fib_r2_distance_pct,fib_s1_distance_pct,fib_s2_distance_pct,body,range,upper_shadow,lower_shadow,is_bullish,is_bearish,body_to_range,upper_shadow_to_range,lower_shadow_to_range,is_doji,is_hammer,is_shooting_star,bb_position,nearest_support,support_strength,support_distance_pct,nearest_resistance,resistance_strength,resistance_distance_pct,target_hit,max_return,min_return,risk_reward_ratio
325563,367.25,367.45,356.25,357.4,5.92708,NSE:RALLIS-EQ,2025-07-25,344.3461439896072,319.6943204887319,287.96342239685214,1.077110608230978,1.1101907243210574,0.9634755008103167,0.8945000573271737,0.8057174661355684,76.8387096774193,14.835714285714285,0.39970284682773616,-2.6555903581642384,3.1337437045327334,0.10267857142856951,0.02723682418630607,-1.3279589188592416,-3.2162847943413926,-4.347197726171787,0.6355186502338348,1.8880941452831663,9.850000000000023,11.199999999999989,0.19999999999998863,1.1499999999999773,0,1,0.8794642849290526,0.017857142841197982,0.1026785713368922,0,0,0,0.7189210782926649,348.25,17,2.5601566871852204,357.7,15,0.08393956351427291,,,,
326313,1178.9,1180.1,1135.1,1144.1,2.23804,NSE:RAMCOCEM-EQ,2025-07-25,1131.3875207651586,1073.9234969080526,967.6806267457449,1.0535084892197175,1.1097912547031106,0.988888664247145,0.9386622645818133,0.8458007400976707,63.35006846188952,36.999999999999964,0.36136171318687693,-2.8942454591750244,3.9332226204003153,0.2,0.05941266338482817,-1.9706965984063254,-3.8865261191578715,-5.033151655939314,0.02306274272485161,1.2958538379007736,34.80000000000018,45.0,1.199999999999818,9.0,0,1,0.7733333331614856,0.026666666660736697,0.19999999995555556,0,0,0,0.5945672432498887,1082.5,5,5.384144742592423,1196.0,6,4.536316755528371,,,,
327063,450.5,451.6,442.0,445.3,1.68301,NSE:RATEGAIN-EQ,2025-07-25,459.01894315668676,461.00354120572325,546.5439367670283,0.9956950481468192,0.843488528905284,1.0308083160940642,1.0352650824292011,1.2273611874399917,41.16541353383461,11.721428571428564,0.33630899415193505,-1.4605001106439404,2.1558499887716196,0.3437500000000004,-0.3098030537729536,-2.097440858323798,-4.146250478138644,-5.369701006081787,0.04086555905051749,1.4092307678293436,5.199999999999989,9.600000000000023,1.1000000000000227,3.3000000000000114,0,1,0.5416666661024281,0.11458333321397778,0.34374999964192743,0,0,0,0.07820878142288286,434.25,36,2.4814731641589964,452.8,36,1.684257803727824,,,,
327529,154.0,157.4,151.24,155.14,5.79171,NSE:RATNAVEER-EQ,2025-07-25,152.6423285882503,152.30096035321472,157.48816678156294,1.0022414056631284,0.967062881393858,0.9839005323465922,0.9817001440841481,1.0151357920688602,52.415936705283954,5.4350000000000005,1.6247431826239378,0.6944895177516669,3.970607193502641,0.6331168831168797,-0.045433893684684354,0.611337852794688,-1.8564859341758124,-3.3215131963371856,3.2064699293795567,4.877731655692246,1.1399999999999864,6.159999999999997,2.2600000000000193,2.759999999999991,1,0,0.18506493476450286,0.36688311628753073,0.44805194732458975,0,0,0,0.6802566860861265,151.8,25,2.15289416011343,159.35,24,2.713677968286714,,,,
328278,719.5,719.75,696.05,703.1,3.92421,NSE:RAYMOND-EQ,2025-07-25,702.1477147253441,772.2837688279003,1227.5384544996648,0.9091835709443925,0.6291320373687822,0.9986455905637095,1.0983981920465087,1.7458945448722298,50.03158559696779,25.164285714285718,0.23887181982840935,-2.2793606671299482,3.3707865168539386,0.29746835443038205,0.0,-2.716090379533158,-5.558863584741614,-7.233577565909879,0.3031348759749134,2.2638996216773912,16.399999999999977,23.700000000000045,0.25,7.050000000000068,0,1,0.6919831220708909,0.01054852320230018,0.29746835430486795,0,0,0,0.3706335849197878,681.1,6,3.1290001422272793,998.9,8,42.07082918503768,,,,
328500,1130.0,1133.9,1091.0,1097.6,1.38087,NSE:RAYMONDLSL-EQ,2025-07-25,1187.3362631890684,1160.334791812342,1494.4826251410466,1.0232704143383933,0.7764123665892949,1.0817567995527229,1.0571563336482708,1.3615913129929362,26.14721281182628,51.05714285714292,0.3303919223844206,-2.8500619578686535,3.908527696793011,0.1538461538461514,0.017702248185523586,-4.509468433720977,-8.388291640843384,-10.631012146127002,-0.2876662069062587,2.5123623159475317,32.40000000000009,42.90000000000009,3.900000000000091,6.599999999999909,0,1,0.755244755068708,0.0909090908879019,0.15384615381028982,0,0,0,0.0,1088.8,11,0.8017492711370222,1120.0,10,2.0408163265306207,,,,
328519,747.2,749.0,703.0,714.6,3.91529,NSE:RAYMONDREL-EQ,2025-07-25,829.4025567005202,892.0743280809548,945.9440618651413,0.92974602069846,0.94305188228787,1.1606528921082007,1.248354783208725,1.323739241345006,10.815239655878742,33.04999999999999,1.0570085909954683,-4.529058116232462,6.437167646235656,0.25217391304347875,-0.1736806947227728,-5.831605580349299,-10.9804631225004,-13.889248832917747,-0.05056682303560868,3.8896643110653675,32.60000000000002,46.0,1.7999999999999545,11.600000000000023,0,1,0.7086956520198493,0.03913043477410109,0.2521739129886583,0,0,0,,678.87,1,5.000000000000003,750.33,1,5.000000000000003,,,,
329269,255.1,258.22,251.22,254.48,110.31613,NSE:RBLBANK-EQ,2025-07-25,254.46298894629783,237.4201349853992,206.90915371571143,1.0717835240130191,1.1474607610236962,0.9999331536713999,0.9329618633503584,0.8130664638309943,49.881596752368054,8.294999999999996,0.9721645684262834,-0.7488299531981231,2.7507073247406586,0.4657142857142825,-0.5070202808112259,-1.083182171547031,-2.8261768744833455,-3.8726344136170243,0.723482324152934,1.872998541987413,0.6200000000000045,7.000000000000028,3.120000000000033,3.259999999999991,0,1,0.08857142844489825,0.44571428507755395,0.4657142850489764,1,0,0,0.35050050330957955,252.0,54,0.9745363093366827,255.0,45,0.20433825840930928,,,,
330019,156.8,159.0,151.85,152.96,17.87384,NSE:RCF-EQ,2025-07-25,155.05946815086264,153.14452272493756,153.27543009465364,1.012504171823138,0.9991459337635834,1.0137256024507233,1.0012063462665897,1.0020621737359678,46.96699375557542,3.8014285714285694,0.5631667239731906,-2.6848199516477917,4.674424686192472,0.15524475524475703,-0.24176103830003526,-1.6148812637753647,-3.4998749796802473,-4.628751912340254,0.3452209735682043,1.5956908619892434,3.8400000000000034,7.150000000000006,2.1999999999999886,1.1100000000000136,0,1,0.5370629363118001,0.30769230726196695,0.1552447550276315,0,0,0,0.22413309153536573,150.32,46,1.725941422594152,155.2,49,1.464435146443502,,,,
330769,408.0,408.25,397.65,400.75,151.05541,NSE:RECLTD-EQ,2025-07-25,399.43164298732427,402.4309088168095,436.11485662272713,0.9925471285535612,0.9227635855683384,0.9967102757013706,1.004194407527909,1.0882466790336298,59.8070739549839,6.8321428571428555,1.8664794588299505,-1.02494443072363,2.6450405489706856,0.2924528301886808,0.7656211410224804,0.17330878125598742,-1.3201715358701764,-2.2207937028320557,1.7126902666052732,2.687592016324784,7.25,10.600000000000023,0.25,3.1000000000000227,0,1,0.6839622635056944,0.023584905638127394,0.2924528299127818,0,0,0,0.667948148637032,392.4,46,2.08359326263257,409.8,46,2.2582657517155362,,,,
331519,304.5,306.3,292.6,294.2,14.41082,NSE:REDINGTON-EQ,2025-07-25,304.717299013561,292.95273952631817,249.26359025616844,1.0401585576781607,1.1752728877300145,1.035748806980153,0.995760501449076,0.8472589743581525,37.480438184663534,8.514285714285709,0.43605931635466405,-3.0642504118616185,4.656696125084973,0.11678832116788082,0.3294892915980231,-3.1174533479692745,-5.599371261436692,-7.070144667757352,-0.5015057799539021,1.1864240057396205,10.300000000000011,13.699999999999989,1.8000000000000114,1.599999999999966,0,1,0.7518248169694723,0.13138686121796672,0.11678832108263386,0,0,0,0.05981786739988694,263.89,6,10.3025152957172,294.8,7,0.20394289598913076,,,,
332005,130.95,141.58,130.77,133.11,20.33631,NSE:REDTAPE-EQ,2025-07-25,133.69054794790847,135.31548334749712,155.1747703789021,0.9879915043024623,0.8720198716394872,1.004361414979404,1.0165688779768396,1.1657634315896783,37.859266600594665,4.87357142857143,4.042030674442767,2.305741295826608,8.121102847269176,0.21646623496762285,0.645607562831431,-1.0619004202013729,-4.264014115214203,-6.140731974897908,2.3618301135569553,4.598017035544526,2.160000000000025,10.810000000000002,8.469999999999999,0.1799999999999784,1,0,0.19981498593911884,0.7835337643075541,0.016651248828257713,0,0,1,0.43753987153212,130.23,36,2.1636240703178,134.03,28,0.6911576891292821,,,,
332755,416.0,417.0,405.0,405.9,2.25919,NSE:REFEX-EQ,2025-07-25,437.05452493693167,443.0139554670391,417.1705189147907,0.986547984647967,1.0619493357763545,1.0767541880683216,1.0914362046490247,1.027766737902909,30.81885856079404,14.178571428571429,0.584376388068198,-2.4161557879552857,2.9563932002956395,0.07499999999999811,0.012020675561969316,-3.6042525905812903,-6.51326971086751,-8.224327268566963,-0.5083819870249959,1.5056377850047755,10.100000000000023,12.0,1.0,0.8999999999999773,0,1,0.8416666659652796,0.08333333326388888,0.0749999999374981,0,0,0,0.0,396.6,19,2.291204730229109,420.0,19,3.473762010347382,,,,
333505,500.1,500.9,477.8,481.6,2.34833,NSE:RELAXO-EQ,2025-07-25,483.36303158019285,462.69528569409965,533.9562386342941,1.0446681574788232,0.8665415856504283,1.0036607798592043,0.9607460251123331,1.10871312008782,39.87730061349694,15.799999999999999,0.4231799224947124,-2.9814665592264213,4.79651162790697,0.16450216450216523,0.7453666398066168,-2.3895903848882263,-4.6125459062026035,-5.935993506145994,-0.06055301210770205,1.434702884359794,18.5,23.099999999999966,0.7999999999999545,3.8000000000000114,0,1,0.8008658005191068,0.03463203461704049,0.16450216443095217,0,0,0,0.4631302612858525,450.85,1,6.384966777408637,523.0,5,8.596345514950162,,,,
334255,1398.9,1401.0,1384.1,1391.7,118.54722,NSE:RELIANCE-EQ,2025-07-25,1458.1006683990238,1444.307697386327,1373.8144456592006,1.0095498840293222,1.0513120617925236,1.0477119123367276,1.037801032827712,0.9871484124877492,7.731376975169212,22.87857142857146,1.1447889180968789,-0.7983462827001244,1.2143421714450018,0.44970414201183995,-0.28512367239290043,-2.2732911694622544,-4.624458491205591,-6.0213038186220045,0.1967264605608921,1.7860922522184761,7.2000000000000455,16.90000000000009,2.099999999999909,7.600000000000136,0,1,0.42603550270648827,0.1242603549560529,0.4497041417457428,0,0,0,0.011537864616694168,1359.3,32,2.328087949989228,1428.0,59,2.6083207587842177,,,,
335005,278.4,283.0,272.75,275.32,24.53172,NSE:RELIGARE-EQ,2025-07-25,259.81584835261725,244.40758483713358,241.28913077125696,1.063043311547599,1.0129241381736043,0.9436867948300787,0.887721868506224,0.876395215644548,78.74168797953965,12.673571428571424,1.2675761158899805,-0.9818377989570286,3.7229405782362344,0.2507317073170725,0.12587664089191364,-1.715656525991889,-5.584641695224142,-7.826294815915409,2.4839668725006603,5.262715198441916,3.079999999999984,10.25,4.600000000000023,2.569999999999993,0,1,0.3004878045848884,0.4487804873670456,0.2507317070724562,0,0,0,0.7193062210338376,268.0,23,2.6587243934330935,280.6,35,1.9177684149353589,,,,
335755,341.85,341.85,341.85,341.85,5.46099,NSE:RELINFRA-BE,2025-07-25,376.9167822197044,359.07470629711327,297.15670329235724,1.0496890357624573,1.2083681852663377,1.1025794419181054,1.0503867377420308,0.8692605039998749,36.51861821444595,14.692857142857141,0.09735216494051863,-5.002084201750729,0.0,0.5,-5.002084201750729,-6.97452922608033,-11.627458487396085,-14.27640736774029,-1.804403333566004,1.687110679065242,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0.0,328.45,7,3.9198478864999364,351.0,3,2.6766125493637496,,,,
336003,138.9,143.0,138.0,138.41,0.41492,NSE:RELTD-BE,2025-07-25,137.40230975976164,133.93633381887506,123.20244517253393,1.0258777871699376,1.0871239903665002,0.9927195272000696,0.9676781577839394,0.8901267623187192,59.01831845937059,6.377142857142856,0.13450738889427746,-4.604038872424017,3.612455747417094,0.08199999999999932,-4.266317458129435,-3.28508806663344,-8.773709322539057,-11.863810728387886,2.906257289286149,7.1437307744827665,0.4900000000000091,5.0,4.099999999999994,0.4099999999999966,0,1,0.09799999980400181,0.8199999983599989,0.08199999983599932,1,0,1,0.6439494434669544,136.8,12,1.1632107506682936,142.4,18,2.882739686438848,,,,
336752,133.0,134.5,131.2,132.03,1.34692,NSE:REMSONSIND-EQ,2025-07-25,133.84492929090834,134.23293917420352,140.32604635160422,0.9971094286865637,0.9565789293162749,1.0137463401568456,1.0166851410603917,1.0628345554162253,53.07411100033232,4.402857142857146,0.35445729549073013,-2.062161560715081,2.4994319472847164,0.2515151515151544,-1.3426303686670145,-0.02675443467375313,-2.0774251146571108,-3.3028158657499738,2.111642681382798,3.479074701812854,0.9699999999999989,3.3000000000000114,1.5,0.8300000000000125,0,1,0.2939393930486672,0.4545454531680425,0.2515151507529873,0,0,0,0.3941635517403378,130.85,26,0.8937362720593857,133.21,28,0.8937362720593857,,,,
337502,119.0,119.15,111.17,113.71,2.59738,NSE:RGL-EQ,2025-07-25,118.35146303905367,121.1136565755235,130.93124847227284,0.9771933767456901,0.9250171978706184,1.040818424404658,1.0651099865932945,1.1514488477026896,30.318153462258266,3.689285714285716,0.8518065561078351,-2.653882373084503,7.017852431624311,0.31829573934836974,1.8748394829209807,-1.9735745607733366,-4.8348302791561775,-6.520523037855834,1.065068744570557,3.038327309750924,5.290000000000006,7.980000000000004,0.15000000000000568,2.539999999999992,0,1,0.6629072673397156,0.01879699245764858,0.3182957389495029,0,0,0,0.0,113.08,65,0.5540409814440204,114.8,63,0.9585788409110927,,,,
338252,507.0,507.0,491.0,494.45,2.13718,NSE:RHIM-EQ,2025-07-25,488.57963268064,478.8536815504724,498.41867914767676,1.0203109039460156,0.9607458580190823,0.9881274803936495,0.9684572384477145,1.008026451911572,60.73593073593073,15.74642857142857,0.2446889789870972,-2.523410547067523,3.2359186975427243,0.2156249999999993,-0.04928536224741252,-2.0341445695604876,-5.897943977763424,-8.13631633038227,2.1605332582174803,4.936400412996725,12.550000000000011,16.0,0.0,3.4499999999999886,0,1,0.7843749995097663,0.0,0.21562499986523365,0,0,0,0.6777646481977558,490.0,20,0.8999898877540679,498.0,21,0.7179694610172943,,,,
339002,273.45,273.45,263.25,264.6,6.7423,NSE:RITES-EQ,2025-07-25,276.7984770482884,273.7677739848906,271.10572566016674,1.011070342645826,1.009819225758665,1.0461015761462147,1.034647671900569,1.0245870206355507,12.554112554112322,4.875,0.25484770816831526,-3.307144162251034,3.854875283446707,0.13235294117647298,-0.07308605883427322,-2.4456187784195413,-4.437527327640809,-5.627986426027927,-0.36890365128261016,0.9588675920254806,8.849999999999966,10.199999999999989,0.0,1.3500000000000227,0,1,0.8676470579728925,0.0,0.13235294104671516,0,0,0,0.0,259.49,18,1.931216931216936,267.0,16,0.9070294784580413,,,,
339752,622.7,629.0,605.05,624.95,6.25978,NSE:RKFORGE-EQ,2025-07-25,644.515742971715,650.0341116340986,726.9528484505316,0.9915106475743077,0.8941901981945845,1.0313076933702134,1.0401377896377286,1.1632176149300448,37.934904601571276,18.50714285714285,0.397894512321885,0.36132969327123815,3.832306584526769,0.8308977035490628,0.0,-0.207584830339296,-2.5467279044450892,-3.9378340444807822,2.246611398906113,3.824071734384513,2.25,23.950000000000045,4.0499999999999545,17.65000000000009,1,0,0.09394572021129596,0.16910229638033084,0.7369519829908366,1,0,0,0.09422215304338262,618.1,34,1.0960876870149647,634.4,16,1.5121209696775633,,,,
340502,933.4,936.0,920.0,926.1,0.71568,NSE:ROUTE-EQ,2025-07-25,973.3896796571224,988.3454669429526,1141.5382904429928,0.9848678546256807,0.8658014148254359,1.0510632541379143,1.0672124683543383,1.232629619310002,24.068417837507596,21.87142857142855,0.20035543717479126,-0.7714561234329725,1.727675197062952,0.3812500000000014,0.010714668381016043,-1.2679549961264809,-2.8699902425995294,-3.8340059264807618,0.3878135560945792,1.4387929721971628,7.2999999999999545,16.0,2.6000000000000227,6.100000000000023,0,1,0.45624999971484087,0.1624999998984389,0.38124999976172014,0,0,0,0.06716753111283918,914.95,7,1.2039736529532423,944.05,9,1.9382356117049921,,,,
341252,375.9,375.9,363.55,365.6,34.72092,NSE:RVNL-EQ,2025-07-25,382.23810162109226,387.15141171542354,392.6350566388911,0.9873090735416384,0.9860337358298831,1.0455090306922654,1.0589480626789483,1.07394709146305,20.807833537331717,7.4214285714285655,0.42498733070692085,-2.9981427434332595,3.3780087527352203,0.16599190283400947,-0.26532236667551073,-1.8066572364769193,-3.4461400155975532,-4.431934198145327,-0.11053596143654311,0.9669277157622842,10.299999999999955,12.349999999999966,0.0,2.0500000000000114,0,1,0.8340080964906803,0.0,0.16599190269960307,0,0,0,0.0,355.5,18,2.7625820568927852,383.95,29,5.019146608315088,,,,
342002,135.88,135.93,130.08,130.67,158.03965,NSE:SAIL-EQ,2025-07-25,133.85839428821924,130.1738516732469,123.19752320768082,1.0283047829315293,1.056627181163421,1.0244003542375393,0.9962030433400697,0.9428141364328524,42.48120300751877,2.983571428571427,1.1529905935573994,-4.039068811045018,4.476926609015072,0.10085470085469668,-0.212969082764186,-2.905816090473633,-5.237849106824251,-6.6234178968519135,-0.4561076212669079,1.120077493148626,5.210000000000008,5.849999999999994,0.05000000000001137,0.589999999999975,0,1,0.8905982890759025,0.008547008532400228,0.10085470068229548,0,0,0,0.0,130.09,39,0.4438662279023373,135.98,43,4.063671845105994,,,,
342153,825.6,850.9,822.5,838.5,7.55956,NSE:SAILIFE-EQ,2025-07-25,801.7085146331582,774.850703995001,747.1571674150487,1.0346619168049829,1.0370652090185577,0.9561222595505763,0.9240914776326786,0.891064004072807,67.37698566447116,21.80000000000001,0.9848964375837927,1.574803149606299,3.3870005963029195,0.5633802816901413,0.01211387038158967,2.023848150551589,-0.5079808182709331,-2.0102983651048407,4.6878995895093984,6.404420975735523,12.899999999999977,28.399999999999977,12.399999999999977,3.1000000000000227,1,0,0.4542253519527371,0.43661971815611933,0.10915492953903085,0,0,0,0.9985662046756826,802.0,8,4.353011329755516,838.5,8,0.0,,,,
342903,221.59,221.59,216.0,216.5,3.58127,NSE:SAKSOFT-EQ,2025-07-25,224.92585367922797,210.25189060675706,201.23442612454713,1.069792300226761,1.0448107446418182,1.038918492744702,0.9711403723175845,0.9294892661641899,43.686466625841994,10.901428571428571,0.3148195644104792,-1.8140589569160999,2.5819861431870685,0.08944543828264753,0.49433106575963875,-4.338989042064319,-7.882445917209581,-9.943344588543395,-0.5120161724725345,2.0091899678744194,5.090000000000003,5.590000000000003,0.0,0.5,0,1,0.9105545600884535,0.0,0.0894454381226378,0,0,0,0.3004832613316467,210.88,30,2.5958429561200944,216.6,21,0.04618937644341539,,,,
342921,141.0,146.45,128.67,132.64,205.48173,NSE:SAMBHV-EQ,2025-07-25,121.96705208686471,110.91008144310666,101.56589760728193,1.099693107244087,1.0920011938648468,0.9195344698949391,0.8361737141368115,0.7657260072925357,75.15509154183687,10.906428571428568,0.8240402995321968,-3.464337700145574,13.404704463208688,0.22328458942632162,2.6200873362445374,-3.087219554014169,-9.107226564810976,-12.466451742533998,3.7867830536464817,8.54319979526492,8.360000000000014,17.78,5.449999999999989,3.969999999999999,0,1,0.4701912258322891,0.3065241843045414,0.22328458930073974,0,0,0,,126.00799999999998,1,5.000000000000004,139.272,1,5.000000000000004,,,,
343379,234.8,240.63,233.21,235.32,14.84473,NSE:SAMHI-EQ,2025-07-25,234.13584364323734,218.71375337496306,193.57446285876188,1.0705126679520451,1.1298688377843704,0.994967889015967,0.929431214410008,0.8226009810418234,61.143454246902536,9.396428571428572,0.8297790994513341,0.20866158497635764,3.153153153153148,0.28436657681940547,-0.012775199080186149,-3.125411671716523,-6.334997347909617,-8.213732040108578,0.3119423473181892,2.5601778337348153,0.5199999999999818,7.4199999999999875,5.310000000000002,1.5900000000000034,1,0,0.07008086243924179,0.715633422216129,0.21428571399692034,1,0,0,0.5457799507962533,232.71,4,1.1091279959204425,237.85,7,1.0751317355090944,,,,
