,open,high,low,close,volume,symbol,date,ema20,ema50,ema200,ema20_ema50,ema50_ema200,ema20_price,ema50_price,ema200_price,rsi,atr,vol_by_avg_vol,price_change_pct,high_low_pct,close_position_in_range,gap_pct,fib_pivot_distance_pct,fib_r1_distance_pct,fib_r2_distance_pct,fib_s1_distance_pct,fib_s2_distance_pct,body,range,upper_shadow,lower_shadow,is_bullish,is_bearish,body_to_range,upper_shadow_to_range,lower_shadow_to_range,is_doji,is_hammer,is_shooting_star,bb_position,nearest_support,support_strength,support_distance_pct,nearest_resistance,resistance_strength,resistance_distance_pct,target_hit,max_return,min_return,risk_reward_ratio
543,760.05,762.25,752.6,759.7,3.39807,NSE:SYNGENE-EQ,2025-01-30,812.3560733952899,841.3169682074356,820.341115490985,0.9655767137635989,1.025569671348115,1.0693116669676053,1.1074331554658885,1.079822450297466,26.06408417025348,31.67857142857142,0.3995540137807315,0.046092052413251164,1.2702382519415527,0.7357512953367916,0.09218410482648737,-1.4600907098107392,-8.190420745363571,-11.90758177286658,6.335066361787545,11.798918722809107,0.34999999999990905,9.649999999999977,2.2000000000000455,7.100000000000023,0,1,0.03626943001421923,0.22797927437515625,0.7357512945743551,1,0,0,0.10886289950802892,755.5,32,0.5528498091351909,774.0,40,1.882321969198362,,,,
544,532.4,554.75,507.0,536.1,87.9333,NSE:SYRMA-EQ,2025-01-30,518.2735604810225,535.869044986101,506.28057831797616,0.9671645812167879,1.0584428238713544,0.966747921061411,0.9995691941542642,0.9443771279947326,44.63620981387479,37.47142857142857,5.396892184341344,6.137398534943575,8.906920350680842,0.609424083769634,5.404870322708366,12.430006501268805,0.20399672080037992,-6.104092222210158,28.0540325435434,40.08046853402302,3.7000000000000455,47.75,18.649999999999977,25.399999999999977,1,0,0.07748691097853773,0.39057591614857,0.5319371726634682,1,0,0,0.5208348066636104,528.85,35,1.3523596343965678,541.0,34,0.9140085804887106,,,,
545,362.0,367.0,352.5,354.0,2.23094,NSE:TAJGVK-EQ,2025-01-30,373.45749552920904,369.2917150972303,337.83735610075775,1.0112804600311218,1.0931050353919165,1.0549646766361838,1.0431969353029105,0.9543428138439485,39.415384615384625,20.403571428571418,0.3839500897582767,-1.392757660167131,4.096045197740112,0.10344827586206896,0.8356545961002786,0.24542193694542686,-4.511284347502326,-7.230816280589937,5.500877336156472,9.032299330005754,8.0,14.5,5.0,1.5,0,1,0.5517241375505351,0.3448275859690844,0.10344827579072532,0,0,0,0.2347830851966191,349.45,16,1.2853107344632801,358.05,14,1.1440677966101727,,,,
546,551.0,557.5,540.2,542.65,8.46892,NSE:TANLA-EQ,2025-01-30,626.8199654705553,677.3173562725262,808.2337753318245,0.9254450069316505,0.8380215934361938,1.1551091227689216,1.248166140739936,1.4894200227251904,20.823190971453855,32.646428571428565,0.4023736669209308,-1.1566484517304232,3.1880586013083856,0.14161849710982302,0.36429872495446264,-5.98362170528311,-11.180105653090704,-14.112906799723312,-0.14130316902845144,3.8454354829573343,8.350000000000023,17.299999999999955,6.5,2.449999999999932,0,1,0.4826589592585812,0.37572254313542147,0.14161849702796261,0,0,0,0.03568063385004898,539.5,4,0.5804846586197323,584.5,9,7.712153321662217,,,,
547,133.09,133.09,133.09,133.09,0.43593,NSE:TARC-EQ,2025-01-30,147.6936432750209,172.9478177161745,188.18691624044902,0.8539780682136252,0.9190214770042605,1.109727577391396,1.2994801842074875,1.4139823896645054,27.60328239954724,8.355000000000002,0.05574172502053249,4.99368886083938,0.0,0.5,4.99368886083938,3.7533846465675285,-0.9850704621158165,-3.702134037117106,8.96816127560786,12.46021558268711,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0.27286475016259454,125.75,8,5.515064993613347,136.15,9,2.299196032759788,,,,
548,455.0,469.25,426.13,453.18,4.29684,NSE:TARIL-EQ,2025-01-30,502.29758907086193,508.13045343948164,401.650628107313,0.9885209313294693,1.2651055864992182,1.1083842823400458,1.1212552483328515,0.8862938084366323,29.173495668461726,30.166428571428575,0.9539841477764703,1.0322149147252246,9.514983008958913,0.6273191094619668,1.4379667818526338,-0.3046137916570682,-7.797304084700003,-11.888443098070614,8.513549387736596,14.786051680318735,1.8199999999999932,43.120000000000005,14.25,27.05000000000001,0,1,0.042207792198003594,0.3304730982536008,0.6273191093164846,1,0,0,0.20939325592875271,449.4,5,0.8341056533827683,522.5,9,15.296350236109271,,,,
549,962.55,977.4,958.95,967.95,3.83812,NSE:TATACHEM-EQ,2025-01-30,979.0909849197541,1019.7226683887978,1056.5378860963485,0.960154182378584,0.9651548532314596,1.0115098764603068,1.0534869243130305,1.091521138588097,47.00305810397555,26.97857142857144,0.45303530538464376,0.5348982135438399,1.9060901906090117,0.4878048780487823,-0.02596593269630245,1.25423657893637,-0.8496029989217793,-2.106220641726855,3.4492930136699256,4.8536079195428075,5.400000000000091,18.449999999999932,9.449999999999932,3.599999999999909,1,0,0.29268292667063855,0.5121951216736051,0.19512195111375083,0,0,0,0.43369362151629887,960.05,112,0.8161578593935731,978.9,103,1.1312567797923376,,,,
550,1556.8,1601.55,1556.8,1586.95,2.40945,NSE:TATACOMM-EQ,2025-01-30,1653.7887845201478,1715.2485972886097,1795.7516017450762,0.9641685684129898,0.9551703006260803,1.0421177633322711,1.0808460236860706,1.1315741527742376,33.99636143117043,60.99642857142859,0.7539569244002234,2.0480998006559155,2.8198746022243926,0.6737430167597785,0.1093177287634265,-1.1457569824108298,-4.244586460751519,-6.063801282276423,2.1603485191754577,4.315708148713612,30.15000000000009,44.75,14.599999999999909,0.0,1,0,0.6737430166092214,0.32625698316731483,0.0,0,0,0,0.16206184036654372,1585.55,22,0.08821954062825488,1674.0,15,5.485365008349347,,,,
551,965.95,975.0,953.0,966.7,17.06978,NSE:TATACONSUM-EQ,2025-01-30,959.5438576794318,964.191277874342,1030.1769689463802,0.995179981087201,0.935947227455953,0.9925973494149496,0.9974048597024329,1.0656635656836455,47.776967930029194,25.232142857142858,1.0508226231150912,0.6454971369078653,2.2757835936691837,0.6227272727272748,0.5674128058303015,-0.38539219323193696,-2.9078433026800523,-4.403359084202576,2.271621238473678,3.9851471303240347,0.75,22.0,8.299999999999955,12.950000000000045,1,0,0.03409090907541322,0.3772727271012376,0.5886363633688037,1,0,0,0.5781024086108326,964.0,25,0.2793007137684954,976.4,29,1.0034136753904968,,,,
552,709.0,710.7,683.2,696.85,593.90998,NSE:TATAMOTORS-EQ,2025-01-30,749.5325412930541,777.0807010295728,857.6560441871845,0.9645491649708718,0.906051681552627,1.0756009776753306,1.1151333874285323,1.2307613463258729,34.28282828282829,27.850000000000016,4.365056126049519,-7.3953488372092995,3.946329913180742,0.49636363636363556,-5.780730897009967,-3.3562166285278474,-6.897681373497353,-8.958765774296651,0.4653252259442513,2.981094689701554,12.149999999999977,27.5,1.7000000000000455,13.649999999999977,0,1,0.44181818165751985,0.061818181795704134,0.49636363618313967,0,0,0,0.0,696.25,7,0.08610174356031036,717.7,15,2.992035588720675,,,,
